Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
322,11463041,"GUI Yuzhou","2024-01-09 08:52:24",0.89245,2,hhgw2000
323,11461056,Kraken,"2024-01-11 02:39:01",0.89244,9,denismironov
324,11472221,"Ankit Gaikar","2024-01-07 06:24:08",0.89243,1,ankitgaikar1995
325,11535579,"Igor Kartashov","2024-01-20 15:42:35",0.89242,5,igorkartashov
326,11513823,"Nipun sharma","2024-01-16 11:15:40",0.89239,2,nipun356
327,11460656,"Tetsuya Sasaki","2024-01-28 00:21:40",0.89239,36,sasakitetsuya
328,11506987,WenBo_Yang,"2024-01-14 08:08:32",0.89239,2,wenboyang0401
329,11487652,"Aleksandr Zelenskiy","2024-01-15 22:20:51",0.89237,9,aleksandrzelenskiy
330,11465123,fertueros,"2024-01-07 19:48:52",0.89235,5,fertueros
331,11558974,evg3n1j,"2024-01-26 10:37:43",0.89233,7,evg3n1j
332,11514119,boerne,"2024-01-17 17:23:23",0.89232,10,boerne
333,11487237,rockieCao,"2024-01-28 01:41:49",0.89231,11,rockiecao
334,11528091,"Petrus Batalha","2024-01-26 19:04:53",0.89231,19,petrusbatalha
335,11508850,HYuan416,"2024-01-16 23:31:09",0.89229,12,"hyuan416,liztang"
336,11480462,Fengqian,"2024-01-28 11:12:22",0.89227,43,fenghuiqian
337,11492347,Ethan-xUanMiao,"2024-01-11 03:31:47",0.89227,10,yuangao31
338,11464696,Ganesh,"2024-01-16 05:14:24",0.89226,8,userbitco
339,11568805,"Astitwa Agarwal","2024-01-28 09:13:06",0.89226,1,astitwaagarwal
340,11460674,mineweenie,"2024-01-22 08:08:32",0.89226,10,mineweenie
341,11544673,"Adeel Hamid","2024-01-27 17:31:53",0.89226,3,adeelhamid
342,11475801,"ananno asif","2024-01-16 22:18:32",0.89225,29,anannoasif
343,11476179,"Talha Barkaat Ahmad ☑️","2024-01-21 18:12:50",0.89222,4,talhabarkaatahmad
344,11462982,"Ilya Turaev","2024-01-25 03:37:49",0.89222,14,ilya2raev
345,11461348,Akahachi,"2024-01-16 06:35:20",0.89222,22,wordcards
346,11474995,"Osman Altuntas","2024-01-14 19:16:13",0.89222,23,osmanaltuntas
347,11558678,naruxil,"2024-01-27 13:25:39",0.89221,5,naruxil
348,11482062,"M P AJITH BHARADWAJ","2024-01-13 12:53:31",0.89221,8,ajithbharadwaj
349,11461408,mbrosseau,"2024-01-13 23:48:39",0.89220,15,mbrosseau
350,11473272,daikingjack,"2024-01-08 15:13:16",0.89219,7,daikingjack
351,11478019,vaaven,"2024-01-09 18:06:10",0.89217,13,vaaven
352,11498054,"Batuhan Sener","2024-01-14 13:22:49",0.89217,1,batuhansenerr
353,11517231,"Ish Phanda","2024-01-18 18:15:48",0.89213,1,ishph102016098
354,11545736,MrCazorSBU,"2024-01-25 07:19:02",0.89211,6,mrcazorsbu
355,11506905,Kevin114514,"2024-01-18 10:27:04",0.89210,9,kevin114514
356,11527553,"Oleg Shpagin","2024-01-18 18:03:03",0.89210,1,olegshpagin
357,11493310,jamboy0223,"2024-01-16 06:24:47",0.89209,1,fluffy0223
358,11461567,Chagin,"2024-01-27 10:08:50",0.89207,22,chayanonc
359,11521165,"Chandan Kawatra","2024-01-17 14:01:16",0.89207,2,chandankawatra
360,11460945,Satya,"2024-01-04 16:45:33",0.89207,11,satyaprakashshukl
361,11472683,"Иван Третьяков","2024-01-26 07:35:11",0.89205,6,hopeofchange
362,11521102,shi520chao,"2024-01-17 13:59:19",0.89205,1,shi520chao
363,11484189,"Chauncey Fleetwood","2024-01-27 23:46:31",0.89198,34,chaunceyfleetwood
364,11501019,"Lucas E","2024-01-17 22:04:35",0.89197,7,lucasemcken
365,11564564,NookeryCafe,"2024-01-27 08:10:37",0.89193,1,nookerycafe
366,11534889,"Ronnie Wang","2024-01-21 10:55:40",0.89191,4,geniusike
367,11462806,"Karman Singh Bains","2024-01-04 08:19:36",0.89190,7,karmansinghbains
368,11474979,"samet günak","2024-01-05 11:06:52",0.89190,1,sametgnak
369,11477185,OsakanaTeishoku,"2024-01-27 15:03:22",0.89190,19,osakanateishoku
370,11461252,"Đạt Nguyễn Ngọc","2024-01-08 13:29:31",0.89186,8,datbeo610
371,11495285,zunzunt,"2024-01-28 06:06:27",0.89185,1,zunzunt
372,11487973,g0sinha,"2024-01-14 17:45:19",0.89185,14,g0sinha
373,11492929,"Kenneth Zhong","2024-01-18 14:18:52",0.89184,1,amazingkenneth
374,11464720,SCM,"2024-01-07 20:18:26",0.89184,4,tylerjthomas9
375,11468956,"Potato ML","2024-01-04 23:41:37",0.89183,1,eeeeee4563
376,11497811,prisem,"2024-01-19 08:52:24",0.89181,8,prisem
377,11524359,key0410,"2024-01-22 03:08:00",0.89179,2,key0410
378,11507674,LeeErick,"2024-01-21 03:23:45",0.89178,3,ericklee
379,11468239,warmtea,"2024-01-25 17:38:46",0.89177,8,warmtea
380,11501940,nosovdmitry008,"2024-01-19 08:46:23",0.89177,9,nosovdmitry008
381,11515738,infitinationess,"2024-01-16 08:18:44",0.89177,2,infitinationess
382,11470859,"yasuyuki kimura","2024-01-23 22:08:28",0.89177,12,yasuyukikimuraq
383,11513824,"Daniel Ulery","2024-01-24 16:29:35",0.89176,9,danielulery
384,11508028,gfiuea,"2024-01-14 13:25:07",0.89174,1,gfiuea
385,11466617,pollodelmar,"2024-01-10 19:53:58",0.89172,11,jeremyg8
386,11550290,"Erhan Andrei","2024-01-27 15:42:53",0.89172,6,erhanandrei
387,11472472,"Abish Pius","2024-01-21 22:02:35",0.89171,3,abishpius
388,11489145,"Peter Moorhouse","2024-01-27 22:50:48",0.89168,10,petermoorhouse
389,11467337,Kirderf,"2024-01-05 11:07:22",0.89168,10,kirderf
390,11509109,"Mental Sky","2024-01-28 09:35:27",0.89163,49,jurbanhost
391,11536962,"Graz Gradient Gurus","2024-01-27 23:44:53",0.89162,24,"bernhardklinger,dannyklinger"
392,11464849,FabienPv,"2024-01-26 03:33:55",0.89162,13,fabienpv
393,11467652,Vitchakorn,"2024-01-20 23:08:21",0.89161,12,vitchakorn
394,11460686,"MSID NOOBS","2024-01-26 05:56:36",0.89159,45,"ahmadaminezrouli,linaelhanafi,mouadberqia"
395,11483465,"Ivo Kolarov","2024-01-27 11:36:30",0.89158,33,ivokolarov
396,11475329,"Dylan Gallagher","2024-01-09 09:58:07",0.89157,9,dylangallagher03
397,11487500,Pelekan,"2024-01-26 08:56:04",0.89157,29,"aaronakh,mohammadbidkhori2003"
398,11472799,"Yuri Lucatelli Taba","2024-01-05 17:34:36",0.89157,1,yltaba
399,11517255,zzhASDa,"2024-01-17 18:36:44",0.89155,1,zzhasda
400,11482611,"Attila Csölle","2024-01-24 10:40:27",0.89154,11,attilacslle
401,11468810,"Ozhereliev Victor","2024-01-11 20:10:36",0.89154,18,ozhereliev
402,11474379,amofyl,"2024-01-19 13:04:19",0.89152,5,amonfujioka
403,11489742,JoséAugustoNeto,"2024-01-27 21:29:41",0.89152,17,netojoseeaugusto
404,11473517,Young_warthog,"2024-01-25 21:08:41",0.89150,22,echowuzangye
405,11506089,"Akira ","2024-01-23 17:30:40",0.89149,19,stellarhymia
406,11468860,MatthewPearl1,"2024-01-14 16:21:49",0.89147,6,matthewpearl1
407,11537974,301831-จิรายุวัฒน์,"2024-01-22 04:17:25",0.89146,7,jirayuwat12
408,11461766,e271828,"2024-01-14 14:32:19",0.89145,14,e271828ai
409,11461094,"York Yong","2024-01-26 05:07:17",0.89138,52,yorkyong
410,11461719,"SUMIT J3NA","2024-01-10 17:01:53",0.89136,4,sumitj3na
411,11505660,"Tim Akh","2024-01-15 17:27:42",0.89134,7,timakh
412,11481708,"Кирилл Прозоров","2024-01-20 19:38:18",0.89132,9,prozorovpro
413,11469747,"Shantanu Thorat","2024-01-26 15:51:46",0.89132,10,sst001
414,11467754,SATHISH.A_SK,"2024-01-03 16:17:35",0.89131,2,"bsatheeskumar,danesmaster,sathishask"
415,11463443,stpete_ishii,"2024-01-22 13:59:55",0.89131,23,stpeteishii
416,11465746,"Modekurthy Venkata Surya Sunil","2024-01-13 11:48:14",0.89128,8,vensunmode
417,11468953,"Paulo Pinheiro","2024-01-06 13:51:12",0.89126,11,paulopinheiro
418,11462185,matolszew,"2024-01-13 13:03:02",0.89125,3,matolszew
419,11461392,"BlueCast automl","2024-01-27 05:09:52",0.89124,101,thomasmeiner
420,11466159,"Satej Raste","2024-01-23 07:58:48",0.89124,21,starcs2001
421,11490005,Ralphy,"2024-01-16 09:40:51",0.89123,8,deint007
422,11489715,"NAVEEN CHOWDARY MAGULURI","2024-01-22 15:54:01",0.89123,1,naveenofficial
423,11540714,Alexey_Baev,"2024-01-24 17:33:25",0.89121,2,alexeybaev
424,11534539,ritesh1420,"2024-01-22 18:09:42",0.89120,7,ritesh1420
425,11511984,"Arjit Bhardwaj","2024-01-15 10:19:16",0.89117,1,arjitdsce
426,11513749,"DEV AHUJA","2024-01-16 09:34:45",0.89117,2,devahuja2808
427,11513745,Amisha0528,"2024-01-16 09:34:46",0.89117,2,amisha0528
428,11485396,"Anirudh Bansal","2024-01-18 11:41:30",0.89117,5,anibansal
429,11537832,Alan,"2024-01-21 08:14:37",0.89116,3,alandata666
430,11467539,"Alexey Kudelckin","2024-01-05 11:41:01",0.89116,12,alexeyk12
431,11466280,Gentaroukunou,"2024-01-28 07:11:50",0.89112,18,gentaroukunou
432,11469768,"Tetsuya Yamada","2024-01-14 08:09:28",0.89110,14,tetsuyayamada
433,11495682,Choco,"2024-01-10 16:13:39",0.89110,1,chocobilly
434,11497194,LuckyJin1995,"2024-01-16 03:45:23",0.89108,15,luckyjin1995
435,11479415,"James Buckley","2024-01-10 19:22:58",0.89107,14,jamesbuckley26572
436,11551173,dss,"2024-01-27 09:59:37",0.89107,3,"graceiscool,ltdeku,rsarten"
437,11539375,badass2,"2024-01-26 17:07:42",0.89106,3,badass2
438,11460606,"Georgios Nikolitsis","2024-01-26 12:28:45",0.89106,87,gnikolitsis
439,11498197,"Andrey K.","2024-01-22 20:56:43",0.89106,1,heelhook
440,11509866,SanjeevArora3105,"2024-01-15 15:12:35",0.89105,2,sanjeevarora3105
441,11531499,"Naween dissanayake","2024-01-27 09:12:31",0.89104,13,naweendissanayake
442,11485914,lokcyi,"2024-01-10 14:02:43",0.89104,5,lokcyi
443,11466018,"Fadhl Akmal","2024-01-06 12:57:30",0.89104,4,fadhlakmal
444,11465211,"The Rock AIU","2024-01-26 17:37:41",0.89104,6,"adityamuhammadreza,aminullah11,lewweikean"
445,11511361,JayD,"2024-01-24 08:16:06",0.89103,2,jaehongpakr
446,11539857,300179-ทศพล,"2024-01-26 14:30:40",0.89102,13,lengthodsapon
447,11478585,Taejun,"2024-01-28 10:13:31",0.89102,5,taejun
448,11477054,"Jeremie Plante","2024-01-07 13:09:09",0.89102,1,sineer666
449,11487863,studiocardo,"2024-01-27 00:05:21",0.89101,12,studiocardo
450,11469422,Vishnupriya,"2024-01-28 00:58:14",0.89101,110,vishnupriyagarige
451,11507531,Tinatally,"2024-01-26 13:58:36",0.89100,11,tinatally
452,11460987,金穗辉辉,"2024-01-22 15:29:32",0.89100,5,griswald0616
453,11501676,t_saku,"2024-01-19 02:29:26",0.89099,9,saku1103
454,11462235,"Son Hoang Vu","2024-01-28 08:59:38",0.89099,7,sonhoangvu
455,11461366,Kanishk026,"2024-01-27 18:44:28",0.89098,26,kanishk026
456,11534665,"SANKET NADARGI","2024-01-23 08:09:19",0.89098,4,"laxmikurapati,sanketnadargi"
457,11472660,"Serhii Kharchuk","2024-01-06 09:46:34",0.89097,1,serhiikharchuk
458,11486925,"Smith Peterson","2024-01-08 16:54:37",0.89097,1,smithpeterson
459,11460666,Just4Fun,"2024-01-17 16:12:56",0.89097,7,justforfun44
460,11462063,AndruSha95,"2024-01-14 10:13:51",0.89096,21,andrusha95
461,11546199,Lekkylm,"2024-01-23 01:57:28",0.89095,1,lekkylm
462,11480943,seunghwan0987,"2024-01-23 15:26:49",0.89095,17,seunghwan0987
463,11462816,ValeryBonneau,"2024-01-28 02:42:51",0.89094,18,valerybonneau
464,11513573,"Divyam Malik","2024-01-24 16:58:33",0.89094,8,divyam6969
465,11550781,Velobriggs,"2024-01-26 01:20:36",0.89094,3,velobriggs
466,11537987,"Saurabh Johri","2024-01-21 06:33:29",0.89094,1,saurabhjohri
467,11480237,"Ken Constable","2024-01-28 00:38:20",0.89094,35,kenconstable
468,11482739,"Aniruddha Bhattacharjee","2024-01-08 11:59:20",0.89094,2,anidata
469,11469172,"takahiro iwatani","2024-01-08 11:05:03",0.89093,5,takahiroiwatani
470,11470444,motono0223,"2024-01-08 12:16:15",0.89093,5,motono0223
471,11460879,"Sherry Thomas","2024-01-24 09:03:47",0.89092,37,iveeaten3223times
472,11520702,zhuzh1,"2024-01-22 12:52:22",0.89092,4,zhuzh1
473,11465124,"Bogdan Iaparov","2024-01-25 02:12:30",0.89091,10,bogdaniaparov
474,11499328,"Caleb Eurich","2024-01-12 22:25:51",0.89091,1,calebeurich27
475,11493342,Pitiwet,"2024-01-28 10:00:53",0.89091,21,pitiwet
476,11526749,"Luis Andrés García","2024-01-18 12:55:34",0.89091,4,luisandresgarcia
477,11471441,DTsC,"2024-01-14 20:32:46",0.89090,10,denistsenev
478,11475542,"Kaustubh Bhiwsankar","2024-01-08 02:42:25",0.89090,4,notcostheta
479,11517986,"Rohan Gulati14","2024-01-23 14:33:39",0.89090,3,rohangulati14
480,11513609,"raylin ma","2024-01-27 12:37:15",0.89089,16,"huhungshiu,raylinma"
481,11462821,"Nawaz Haider","2024-01-04 08:33:02",0.89088,7,nawazhaider
482,11527860,Davborque,"2024-01-28 09:45:51",0.89088,25,davborque
483,11488174,"Jin Hyoung Joo","2024-01-26 09:43:01",0.89086,17,jinhyoungjoo
484,11507193,"Nikita Breskanu","2024-01-27 15:59:29",0.89084,39,nikitabreskanu
485,11493191,"Harsh Baghel1","2024-01-25 16:54:04",0.89084,13,harshbaghel1
486,11465744,"Gabriel Oliveira011","2024-01-06 00:37:18",0.89084,8,gabrieloliveira011
487,11554991,MiroslavTyurin,"2024-01-24 17:44:36",0.89082,2,miroslavtyurin
488,11502736,"Yashu Singhal","2024-01-26 18:02:32",0.89082,20,yashusinghal
489,11484269,satokato,"2024-01-16 10:30:45",0.89082,7,satokato
490,11465082,"M Who 11","2024-01-08 22:49:33",0.89080,6,mwho11
491,11488325,Melissa,"2024-01-11 15:40:03",0.89079,10,melxtan
492,11460935,"krishna sudeep j","2024-01-14 12:00:51",0.89078,6,krishnasudeepj
493,11463941,....._..,"2024-01-10 16:07:26",0.89077,20,thehustler2003
494,11549361,Manan14,"2024-01-23 14:56:44",0.89077,1,manan14
495,11480840,sean,"2024-01-17 12:51:28",0.89074,17,seanandrie
496,11518548,wRhlHH,"2024-01-19 20:59:58",0.89073,4,wrhlhh
497,11461205,lazy_panda,"2024-01-26 09:59:18",0.89072,27,byteliberator
498,11468895,"AYAHM BARISH","2024-01-26 08:14:37",0.89072,45,ayhampar
499,11463791,norm,"2024-01-24 22:49:19",0.89072,4,norm154845
500,11477726,"Tauron HAS","2024-01-23 18:30:35",0.89071,7,tarukon5
501,11470151,Bryan,"2024-01-20 10:18:05",0.89071,10,nianyue
502,11465428,zhuyuelei,"2024-01-14 11:48:22",0.89070,11,zhuyuelei
503,11463678,Luficerg,"2024-01-21 09:12:47",0.89070,19,luficergfree
504,11513450,"Pratap Chandra Das","2024-01-21 06:17:29",0.89070,7,pratapchdas
505,11549946,"Monish Ostwal","2024-01-27 07:12:31",0.89070,16,monishostwal
506,11471220,kitayama,"2024-01-28 07:57:36",0.89069,28,kkityama
507,11496567,"Lamees Rababa","2024-01-10 20:57:41",0.89069,1,lameesrababa
508,11528646,"Jay Enun","2024-01-18 20:43:32",0.89067,2,enunenun
509,11460661,"Marius B","2024-01-25 02:02:39",0.89065,30,mariusborel
510,11534430,"ياسين المقطري","2024-01-22 08:48:04",0.89065,3,yassen2014
511,11464451,"Abhinav Mangalore","2024-01-17 15:47:24",0.89061,2,abhinavmangalore
512,11506155,"Ben Toussaint","2024-01-19 09:25:57",0.89060,14,bantoutou
513,11523414,ty70,"2024-01-26 09:08:14",0.89060,9,ty70jj
514,11485569,CasperTimmermans,"2024-01-08 13:35:24",0.89058,1,ziancara
515,11538301,"June Wave","2024-01-28 10:22:30",0.89057,14,godoodim
516,11546826,"Yuki Yamano","2024-01-23 05:06:05",0.89056,1,yukiyamano44
517,11476785,Ogulcan,"2024-01-24 20:07:51",0.89055,7,ogulcancck
518,11520478,glyphn,"2024-01-18 05:07:56",0.89055,2,arismuhandisin
519,11464242,e_landeros,"2024-01-22 05:04:37",0.89055,2,elanderos
520,11462542,afan918,"2024-01-02 11:16:52",0.89055,1,afan918
521,11463833,"Tongmeng Xie","2024-01-09 13:07:30",0.89055,4,tongmengxie
522,11526298,"Tamal Koley","2024-01-18 11:32:13",0.89054,1,tamalkoley
523,11461117,Hriday,"2024-01-18 12:32:37",0.89053,28,hridaym25
524,11562481,"Alexi Kehayias","2024-01-26 12:13:57",0.89052,1,alexikehayias
525,11464761,MathewShuvarikov,"2024-01-24 20:15:26",0.89050,20,mathewshuvarikov
526,11503851,"Omar Ahmad","2024-01-19 20:23:50",0.89050,6,jhinxzed
527,11534868,Ez,"2024-01-20 14:43:08",0.89050,5,eouedraogo4
528,11460707,"Taichi Uemura","2024-01-19 02:45:34",0.89050,39,taichiuemura
529,11519880,RoderickJP,"2024-01-25 16:18:10",0.89048,24,energyshuma
530,11460749,"mikson miksonowski","2024-01-21 12:14:00",0.89048,18,mikolajkloczewski
531,11478071,"Saimon Dahal","2024-01-19 07:26:28",0.89047,15,saimondahal
532,11494974,"Anton Kartavtsev","2024-01-18 20:26:23",0.89046,25,antonkartavtsev
533,11473190,KuboiYusuke,"2024-01-27 00:29:23",0.89045,9,kuboiyusuke
534,11549807,bugrabalkac,"2024-01-23 17:03:42",0.89044,1,bugrabalkac
535,11465115,A_Smol_Bread,"2024-01-20 04:18:39",0.89044,3,alaister
536,11478592,h3ct0rzzz_,"2024-01-06 16:52:21",0.89044,5,kirillkaravaev
537,11512950,deathmastersm,"2024-01-15 14:07:53",0.89044,1,deathmastersm
538,11494164,"Kirill & Evgenii & Artem","2024-01-22 13:48:43",0.89042,30,"evgeniijeks,kirilldolbilov,sopher"
539,11493926,NowRiver09,"2024-01-10 09:48:05",0.89040,1,nowriver09
540,11479281,"Muhammad Hadi13","2024-01-20 17:08:00",0.89040,15,muhammadhadi13
541,11516784,"Rizky Anugrah Ananto","2024-01-20 14:32:28",0.89038,2,rizkykiky
542,11538678,riytiar,"2024-01-24 12:12:39",0.89037,1,riytiar
543,11522556,"Mohamed Taha Ouf","2024-01-27 15:14:00",0.89036,13,mohamedtahaouf
544,11476577,"Yussef Ayman","2024-01-09 04:59:32",0.89036,2,yussefayman
545,11471808,kfsky,"2024-01-09 00:11:20",0.89033,13,kengofujii
546,11463370,"russell gilbert","2024-01-18 10:56:46",0.89032,28,russellgilbert
547,11465091,AleNic,"2024-01-05 16:19:36",0.89032,7,alenic
548,11503024,esakat.y,"2024-01-28 00:05:27",0.89032,39,esakaty
549,11489302,"Andrei Lazanu","2024-01-26 16:30:54",0.89031,19,andreilazanu
550,11508002,"Zhi Chao Cheng","2024-01-27 09:56:38",0.89031,12,zhichaocheng
551,11460831,"Kheirallah Samaha","2024-01-28 09:43:25",0.89029,72,khsamaha
552,11461520,Alberto,"2024-01-28 11:13:41",0.89027,3,albone
553,11465049,"Ionuț Bujor","2024-01-17 14:46:42",0.89027,17,ionubujor
554,11464174,"Shodolamu Opeyemi","2024-01-27 21:07:44",0.89026,30,hopesb
555,11460653," apeters","2024-01-15 17:10:20",0.89025,11,apeters3456
556,11493319,Ryosuke_Teraoka,"2024-01-28 05:59:57",0.89024,31,ryosuketera
557,11505893,"Rafay Qayyum","2024-01-15 20:17:04",0.89022,6,rafayqayyum
558,11558834,"mirko ferretti","2024-01-26 09:49:34",0.89021,2,mirkoferretti
559,11554998,"Forever E'lirs","2024-01-26 15:41:15",0.89020,1,ibendaya
560,11472367,oddjoker,"2024-01-08 02:49:30",0.89018,12,gona26
561,11473254,kjihwan,"2024-01-19 01:23:14",0.89017,8,kjihwan
562,11533725,"Sean Burt","2024-01-27 21:33:27",0.89016,9,seandburt
563,11462587,"Simarpreet Singh","2024-01-22 21:09:28",0.89014,26,cybersimar08
564,11551190,"Jhonny Escalona","2024-01-24 18:31:38",0.89014,1,jhony1
565,11472625,Sandeep,"2024-01-24 22:39:08",0.89014,3,sandeepkhr
566,11541780,minoi,"2024-01-25 07:41:21",0.89014,1,minoi3
567,11528770,"SAGNIK SINHA","2024-01-25 09:37:26",0.89014,17,sagniksinha
568,11557709,"Nav N","2024-01-25 11:54:29",0.89014,1,navidata
569,11469807,LovelyML,"2024-01-25 13:08:21",0.89014,1,mlsputnik
570,11516214,"Eric Guang Kuo","2024-01-25 16:03:22",0.89014,14,ericguangkuo
571,11556067,"connor gambla","2024-01-27 20:37:40",0.89014,10,connorgambla
572,11520502,Dghosh05,"2024-01-26 14:14:54",0.89014,3,dghosh05
573,11464897,earlyann,"2024-01-04 22:06:28",0.89012,4,earlyann
574,11464344,herczeggyrgy,"2024-01-27 03:17:31",0.89012,20,herczeggyrgy
575,11495918,"Ridwan Amokun","2024-01-22 02:43:15",0.89009,5,amokunridwan
576,11468250,NeAleksiy,"2024-01-25 23:16:37",0.89008,5,nealeksiy
577,11483968,otcome,"2024-01-15 02:32:23",0.89008,10,otcome
578,11503042,dleston,"2024-01-12 13:47:09",0.89007,1,dleston
579,11486058,"Javier Ramirez","2024-01-19 12:15:40",0.89005,14,jramirez14
580,11473507,Rique,"2024-01-22 14:58:08",0.89004,1,riquehenrique
581,11560730,"Getnet Demil","2024-01-26 14:07:25",0.89003,3,getnetdemil
582,11469165,Jackie96,"2024-01-12 08:58:23",0.89003,15,jackie96
583,11478269,"Craig Barry","2024-01-13 16:08:44",0.89000,7,mrcraigbarry
584,11566283,"Sahil Chaudhari","2024-01-27 18:19:49",0.89000,1,sahilchaudhari27
585,11478224,Katie,"2024-01-06 09:50:56",0.89000,1,kkkatie27
586,11493425,Jinesh_Jain280,"2024-01-11 06:17:37",0.88999,5,jineshjain280
587,11464459,sanyamjain479,"2024-01-17 17:16:30",0.88999,22,sanyamjain479
588,11487294,"Alena Kniazeva","2024-01-28 08:28:14",0.88999,33,alenakn
589,11471889,"Nazim Cherpanov","2024-01-22 12:40:09",0.88997,29,nazimcherpanov
590,11548431,Andrey.Gorbachev,"2024-01-26 13:03:50",0.88996,1,andreygorbachev2021
591,11468503,Kaggler,"2024-01-28 12:05:54",0.88994,15,kaggei
592,11489510,ahmadbader17,"2024-01-28 04:04:15",0.88990,12,ahmadbader17
593,11469078,penzer27,"2024-01-25 23:50:35",0.88989,5,penzer27
594,11548729,"Paul Piper","2024-01-28 09:40:05",0.88988,18,paulmpiper
595,11538837,jamdatas,"2024-01-28 06:37:53",0.88987,9,jamdatas
596,11467215,TLATLA,"2024-01-21 17:36:30",0.88987,1,jihoonkim2100
597,11529983,"Data Pirates","2024-01-21 17:57:24",0.88987,2,"artigupta18,ayushkumar1310,unnati2403"
598,11540382,SAIPKLVS,"2024-01-23 01:35:16",0.88987,3,saipklv
599,11477229,YC3855,"2024-01-27 21:00:38",0.88987,1,yc3855
600,11464374,"Ted Nadeau","2024-01-26 18:02:55",0.88986,22,tednadeau
601,11493169,Hoodankit,"2024-01-12 13:38:52",0.88986,13,hoodankit
602,11495750,Viji,"2024-01-24 09:32:49",0.88985,16,viji1609
603,11511538,"Nikita Zaglumonin","2024-01-17 14:08:14",0.88981,15,nikzagl
604,11554773,IgorSharygin,"2024-01-26 18:43:27",0.88981,12,igorsharygin
605,11480155,LexisM,"2024-01-13 22:07:34",0.88981,10,"lexism,olksdrz"
606,11465864,"Hieu Nguyen","2024-01-25 06:58:10",0.88981,34,hieundai
607,11512258,"Mark Newell","2024-01-26 21:20:55",0.88981,17,marknewell
608,11479840,"Lakshmipriya Ragupathi","2024-01-11 13:06:46",0.88980,5,lakshmipriya190803
609,11552219,"Akshat Mehta98","2024-01-28 10:18:33",0.88980,5,akshatmehta98
610,11512349,"Grand Lee","2024-01-25 02:13:51",0.88980,2,grandlee
611,11462130,"Ayush Pandey","2024-01-22 13:00:22",0.88980,18,ayushpandey098
612,11479087,"kang tea yun","2024-01-19 10:15:40",0.88977,32,kangteayun
613,11490169,"Hideaki Ogasawara","2024-01-22 14:18:20",0.88974,14,hideakiogasawara
614,11461449,Sravani,"2024-01-24 16:47:13",0.88973,21,ssravani8
615,11463917,NAmSEN,"2024-01-14 18:41:10",0.88971,16,namsen
616,11485328,aktk,"2024-01-12 12:21:36",0.88968,13,aniltk
617,11460753,"Michael Bryant","2024-01-09 23:57:11",0.88968,13,michaelbryantds
618,11485065,"Khaymonenko Viktor","2024-01-13 01:13:55",0.88966,1,khaymon24
619,11460719,"Willian Pina","2024-01-09 13:48:23",0.88964,10,willianpina
620,11492366,selimkalici,"2024-01-19 19:07:15",0.88963,36,selimkalici
621,11479230,"Matteo Malosetti","2024-01-27 17:08:46",0.88963,3,matteomalosetti
622,11534866,"Prabowo S","2024-01-20 12:02:08",0.88962,5,prabowoasetiawan
623,11463567,"Diana M. Dorobantu","2024-01-19 16:27:35",0.88961,7,dianaddx
624,11521791,"Abhimanyu Mehta","2024-01-17 16:30:05",0.88960,2,abhimanyumehta26
625,11477009,"ISLAM HACHIMI","2024-01-10 06:09:30",0.88959,14,islamhachimi
